id;contact_id;name;interest;deletedAt;user_id;plan_stage_id;stage_order;not_company
460;NULL;MOVISTAR;1;NULL;253;NULL;NULL;0
461;NULL;WOM;1;NULL;253;NULL;NULL;0
462;NULL;A3D;2;NULL;253;NULL;NULL;0
463;NULL;"MORPH CHILE";2;NULL;253;NULL;NULL;0
464;NULL;"FERIA CHILENA DEL LIBRO";2;NULL;253;NULL;NULL;0
465;NULL;"LIBRERIA NACIONAL ";1;NULL;253;NULL;NULL;0
466;NULL;"LAPIZ LOPEZ";1;NULL;253;NULL;NULL;0
467;NULL;ANTARTICA;1;NULL;253;NULL;NULL;0
468;NULL;CONTRAPUNTO;1;NULL;253;NULL;NULL;0
469;NULL;"DIMERC PRONOBEL";1;NULL;253;NULL;NULL;0
470;NULL;"PRISA DEPOT CHILE";1;NULL;253;NULL;NULL;0
471;NULL;PAPELARIA;1;NULL;253;NULL;NULL;0
472;NULL;LIBESA;1;NULL;253;NULL;NULL;0
473;NULL;ARTEL;1;NULL;253;NULL;NULL;0
474;NULL;RHEIN;1;NULL;253;NULL;NULL;0
475;NULL;TORRE;1;NULL;253;NULL;NULL;0
476;NULL;FABERCASTELL;1;NULL;253;NULL;NULL;0
477;NULL;RIPLEY;1;NULL;253;NULL;NULL;0
478;NULL;SMU;1;NULL;253;NULL;NULL;0
479;212;WALMART;1;NULL;253;NULL;NULL;0
480;NULL;CONSTRUMART;1;NULL;253;NULL;NULL;0
481;NULL;MTS;1;NULL;253;NULL;NULL;0
482;NULL;CHILEMAT;1;NULL;253;NULL;NULL;0
483;NULL;CASAIDEAS;1;NULL;253;NULL;NULL;0
484;NULL;SPARTA;1;NULL;253;NULL;NULL;0
485;NULL;DECATHLON;1;NULL;253;NULL;NULL;0
486;NULL;"MAXI K";1;NULL;253;NULL;NULL;0
487;NULL;OXXO;1;NULL;253;NULL;NULL;0
488;NULL;"ALL NUTRITION";1;NULL;253;NULL;NULL;0
489;NULL;ROSEN;1;NULL;253;NULL;NULL;0
490;NULL;CIC;1;NULL;253;NULL;NULL;0
491;NULL;FLEX;1;NULL;253;NULL;NULL;0
492;NULL;"EGLO ILUMINACION";1;NULL;253;NULL;NULL;0
493;NULL;"DYP ILUMINACION";1;NULL;253;NULL;NULL;0
494;839;Walmart;1;NULL;292;2;4;0
495;NULL;"CLINICA ALEMANA";1;NULL;294;NULL;NULL;0
496;646;"Inmobiliaria Siena";1;NULL;287;3;1;0
497;2833;"RED SALUD CCHC";1;NULL;294;3;6;0
499;891;"Forum S.A.";1;NULL;287;1;9999;0
500;786;Pfizer;1;NULL;291;NULL;NULL;0
501;NULL;"Merck & Co";1;NULL;289;NULL;NULL;0
503;2993;Dimerc;1;NULL;292;NULL;NULL;0
504;673;Roche;1;NULL;291;NULL;NULL;0
505;NULL;"Bristol Myers Squibb de Chile";1;NULL;289;NULL;NULL;0
506;667;Novartis;1;NULL;291;NULL;NULL;0
508;858;"Johnson & Johnson ";1;NULL;291;NULL;NULL;0
509;702;Novartis;1;NULL;289;NULL;NULL;0
510;740;MSD;1;NULL;291;NULL;NULL;0
511;944;"Coca Cola";1;NULL;292;1;13;0
512;817;Sanofi;1;NULL;291;NULL;NULL;0
513;NULL;Falabella;1;NULL;292;NULL;NULL;0
515;662;GSK;1;NULL;291;NULL;NULL;0
516;851;Amgem;1;NULL;291;NULL;NULL;0
517;857;"Gilead ";1;NULL;291;NULL;NULL;0
518;NULL;Ikea;1;NULL;292;NULL;NULL;0
519;838;"Korn Ferry";2;NULL;288;NULL;NULL;0
520;645;Abbvie;1;NULL;291;NULL;NULL;0
521;NULL;Paris;1;NULL;292;NULL;NULL;0
522;856;BMS;1;NULL;291;NULL;NULL;0
523;833;"Spencer Stuart";2;NULL;288;NULL;NULL;0
524;649;Astrazeneca;1;NULL;291;NULL;NULL;0
525;952;Ripley;1;NULL;292;1;1;0
526;788;Lukkap;2;NULL;288;NULL;NULL;0
527;798;Pfizer;1;NULL;289;NULL;NULL;0
528;NULL;"Eli Lilly";1;NULL;291;NULL;NULL;0
529;809;Transbank;1;NULL;292;1;3;0
531;853;Bayer;1;NULL;291;NULL;NULL;0
532;940;"Grupo GTD ";1;NULL;292;1;4;0
533;814;Peoplelinks;2;NULL;288;NULL;NULL;0
534;796;"Novo Nordisk";1;NULL;291;NULL;NULL;0
535;NULL;Takeda;1;NULL;291;NULL;NULL;0
536;NULL;Celgene;1;NULL;291;NULL;NULL;0
537;NULL;Shire;1;NULL;291;NULL;NULL;0
538;650;Abbvie;1;NULL;289;NULL;NULL;0
539;NULL;"Boehringer Ingelheim";1;NULL;291;NULL;NULL;0
540;799;Aims;2;NULL;288;NULL;NULL;0
541;NULL;J&J;1;NULL;289;NULL;NULL;0
542;NULL;"BANCO SANTANDER";1;NULL;294;NULL;NULL;0
543;NULL;Monticello;1;NULL;292;NULL;NULL;0
544;951;Enjoy;1;NULL;292;1;5;0
545;NULL;Teva;1;NULL;291;NULL;NULL;0
546;NULL;Unilever;1;NULL;292;NULL;NULL;0
547;NULL;"Procter and Gamble";1;NULL;292;NULL;NULL;0
548;854;Biogen;1;NULL;291;NULL;NULL;0
549;1026;"BHP Billinton";1;NULL;292;1;6;0
550;NULL;Sanofi;1;NULL;289;NULL;NULL;0
551;859;"Merk KGaA";1;NULL;291;NULL;NULL;0
552;850;Abbott;2;NULL;291;NULL;NULL;0
553;NULL;BCI;1;NULL;294;NULL;NULL;0
554;652;Ferring;1;NULL;291;NULL;NULL;0
555;NULL;"DHL ";1;NULL;292;NULL;NULL;0
556;NULL;"Gilead Sciences";2;NULL;289;NULL;NULL;0
557;NULL;pepsico;1;NULL;292;NULL;NULL;0
558;NULL;"General Motors";1;NULL;292;NULL;NULL;0
559;800;Janssen;1;NULL;291;NULL;NULL;0
560;677;GSK;1;NULL;289;NULL;NULL;0
561;640;Kaufmann;1;NULL;292;3;3;0
562;949;Ditec;1;NULL;292;1;9;0
563;NULL;Amgen;1;NULL;289;NULL;NULL;0
564;NULL;Lundbeck;1;NULL;291;NULL;NULL;0
565;941;BMW;1;NULL;292;NULL;NULL;0
566;NULL;Bayer;1;NULL;289;NULL;NULL;0
567;NULL;BCI;1;NULL;292;NULL;NULL;0
568;684;santander;1;NULL;292;3;1;0
569;NULL;Celgene;1;NULL;289;NULL;NULL;0
570;890;Factorline;1;NULL;287;NULL;NULL;0
571;NULL;UPS;1;NULL;292;NULL;NULL;0
572;953;FedEx;1;NULL;292;NULL;NULL;0
573;860;"BANCO DE CHILE";1;NULL;294;3;25;0
574;NULL;3M;1;NULL;292;NULL;NULL;0
575;NULL;"Toyota Motor Company";1;NULL;292;NULL;NULL;0
576;NULL;Telefonica;1;NULL;292;NULL;NULL;0
577;660;AstraZeneca;1;NULL;289;NULL;NULL;0
578;NULL;Tyco;1;NULL;292;NULL;NULL;0
579;852;Baxter;3;NULL;291;NULL;NULL;0
580;NULL;"Corporación Farmacéutica Recalcine";1;NULL;289;NULL;NULL;0
581;NULL;"Johnson Controls";1;NULL;292;NULL;NULL;0
582;942;CCU;1;NULL;292;NULL;NULL;0
583;NULL;LATAM;1;NULL;294;NULL;NULL;0
584;948;DirectV;1;NULL;292;NULL;NULL;0
585;NULL;Celltrion;3;NULL;291;NULL;NULL;0
586;NULL;"Laboratorio Chile";1;NULL;289;NULL;NULL;0
587;NULL;Scania;1;NULL;292;NULL;NULL;0
588;NULL;Angloamerican;1;NULL;292;NULL;NULL;0
589;NULL;ENTEL;1;NULL;294;NULL;NULL;0
591;NULL;VTR;1;NULL;292;NULL;NULL;0
592;NULL;SQM;1;NULL;292;NULL;NULL;0
593;736;Andrómaco;2;NULL;289;NULL;NULL;0
594;NULL;Ultramar;1;NULL;292;NULL;NULL;0
595;NULL;"Kinross Gold Corporation";1;NULL;292;NULL;NULL;0
596;NULL;"Farmacias Ahumada";1;NULL;292;NULL;NULL;0
597;928;Agrosuper;1;NULL;292;NULL;NULL;0
598;NULL;Tecnofarma;3;NULL;291;NULL;NULL;0
599;947;Derco;1;NULL;292;NULL;NULL;0
601;NULL;"BANCO ESTADO";1;NULL;294;NULL;NULL;0
602;NULL;"Knop Laboratorios";3;NULL;289;NULL;NULL;0
603;NULL;Biomarin;2;NULL;291;NULL;NULL;0
604;NULL;Allergan;3;NULL;291;NULL;NULL;0
605;NULL;Sanofi/Genzyme;2;NULL;291;NULL;NULL;0
606;NULL;Sanofi/Pasteur;1;NULL;291;NULL;NULL;0
607;NULL;Mylan;2;NULL;291;NULL;NULL;0
608;NULL;"CAJA LOS ANDES";2;NULL;294;NULL;NULL;0
609;NULL;"Merck KGaA";1;NULL;289;NULL;NULL;0
610;NULL;NATURA;2;NULL;294;NULL;NULL;0
611;NULL;"Ferring Productos Farmacéuticos SpA";2;NULL;289;NULL;NULL;0
612;NULL;Tecnofarma;2;NULL;289;NULL;NULL;0
613;NULL;"Viña Concha y Toro";1;NULL;292;NULL;NULL;0
614;957;Copec;1;NULL;292;1;10;0
615;884;"Caja de Compensacion Los Andes";2;NULL;287;NULL;NULL;0
616;NULL;Komatsu;1;NULL;292;NULL;NULL;0
617;934;Clorox;1;NULL;292;NULL;NULL;0
618;943;"Cecinas PF";1;NULL;292;NULL;NULL;0
619;NULL;Watts;1;NULL;292;NULL;NULL;0
620;961;Sodimac;1;NULL;292;1;18;0
621;NULL;"SMU sa";1;NULL;292;NULL;NULL;0
622;937;Chilexpress;1;NULL;292;NULL;NULL;0
623;NULL;Salcobrand;1;NULL;292;NULL;NULL;0
624;NULL;Finning;1;NULL;292;NULL;NULL;0
625;NULL;mallplaza;1;NULL;292;NULL;NULL;0
626;NULL;"Novo Nordisk";1;NULL;289;NULL;NULL;0
627;NULL;"La Polar";1;NULL;292;NULL;NULL;0
628;NULL;Lipigas;1;NULL;292;NULL;NULL;0
629;NULL;ACHS;2;NULL;294;NULL;NULL;0
630;NULL;Shire;1;NULL;289;NULL;NULL;0
631;NULL;Carozzi;1;NULL;292;NULL;NULL;0
632;NULL;Hites;1;NULL;292;NULL;NULL;0
633;NULL;Janssen;1;NULL;289;NULL;NULL;0
634;936;SKberger;1;NULL;292;NULL;NULL;0
635;NULL;Mylan;2;NULL;289;NULL;NULL;0
636;946;"Colun sa";1;NULL;292;NULL;NULL;0
637;NULL;Takeda;1;NULL;289;NULL;NULL;0
638;NULL;Multicaja;1;NULL;292;NULL;NULL;0
639;NULL;Teva;2;NULL;289;NULL;NULL;0
641;NULL;Microsof;2;NULL;292;NULL;NULL;0
642;NULL;Google;2;NULL;292;NULL;NULL;0
643;NULL;Merck;2;NULL;292;NULL;NULL;0
644;NULL;"Apple Chile";2;NULL;292;NULL;NULL;0
645;NULL;"Samsung Electronics";2;NULL;292;NULL;NULL;0
646;NULL;Bayer;2;NULL;292;NULL;NULL;0
647;NULL;Huawei;1;NULL;292;NULL;NULL;0
648;802;Stryker;2;NULL;292;1;11;0
649;NULL;"Natura Cosmeticos";1;NULL;292;NULL;NULL;0
650;NULL;"Grupo Security";1;NULL;292;NULL;NULL;0
651;NULL;"Empresa Chilquinta";2;NULL;292;NULL;NULL;0
652;NULL;"Grupo SAESA";2;NULL;292;NULL;NULL;0
653;NULL;"Parque del Recuerdo";2;NULL;292;NULL;NULL;0
654;NULL;"Roche Chile ";2;NULL;292;NULL;NULL;0
655;874;"Banco Estado y sus Filiales";2;NULL;292;1;19;0
656;NULL;"Novartis Chile S.A.";1;NULL;292;NULL;NULL;0
657;NULL;"Caja Los andes";2;NULL;292;NULL;NULL;0
658;NULL;"Nuevo Capital";3;NULL;292;NULL;NULL;0
659;NULL;"Cristalerías de Chile";2;NULL;292;NULL;NULL;0
661;819;"Cementos Bio Bio";1;NULL;292;3;4;0
662;867;Help;2;NULL;292;2;3;0
663;772;Fruna;1;NULL;292;1;20;0
664;NULL;"MOLY-COP CHILE S.A.";2;NULL;292;NULL;NULL;0
665;NULL;"Codelpa Chile S.A.";2;NULL;292;NULL;NULL;0
666;894;"Orsan Factoring";1;NULL;287;NULL;NULL;0
667;NULL;"Principal Compania De Seguros De Vida Chile S A";1;NULL;293;NULL;NULL;0
668;888;Euroamerica;1;NULL;287;NULL;NULL;0
669;NULL;Rosen;2;NULL;292;NULL;NULL;0
670;NULL;"Bice Inversiones Corredores De Bolsa S A";1;NULL;293;NULL;NULL;0
671;NULL;"Agro Comercial Terramar Chile";3;NULL;292;NULL;NULL;0
672;NULL;"Empresas Copec S A";2;NULL;293;NULL;NULL;0
673;NULL;"Aes gener";2;NULL;292;NULL;NULL;0
674;NULL;"Aguas y Riles sa";3;NULL;292;NULL;NULL;0
675;NULL;"Abastible S.A.";2;NULL;293;NULL;NULL;0
676;NULL;"Asociacion Chilena de Seguridad";1;NULL;292;NULL;NULL;0
677;NULL;"Automotores Gildemeister S.A.";1;NULL;292;NULL;NULL;0
678;NULL;"Banmedica S A";2;NULL;293;NULL;NULL;0
679;NULL;"British American Tobacco Chile Operaciones S.A.	";2;NULL;292;NULL;NULL;0
680;NULL;"Grupo Security S A";1;NULL;293;NULL;NULL;0
681;NULL;"Aguas Cordillera S A";3;NULL;293;NULL;NULL;0
682;NULL;"Cámara Aduanera de Chile	";3;NULL;292;NULL;NULL;0
683;NULL;"Celulosa Arauco y Constitución S.A.	";2;NULL;292;NULL;NULL;0
684;NULL;"CMPC Papeles S.A.";2;NULL;292;NULL;NULL;0
686;NULL;"Compañia de Aceros del Pacifico S.A.";1;NULL;292;NULL;NULL;0
688;NULL;"Compañía General de Electricidad S.A.	";2;NULL;292;NULL;NULL;0
690;NULL;"Compañia Sud Americana de Vapores S.A.	";2;NULL;292;NULL;NULL;0
692;NULL;"Compañia Tecno Industrial S.A.	";2;NULL;292;NULL;NULL;0
693;NULL;"Bancoestado Sa Corredores De Bolsa";1;NULL;293;NULL;NULL;0
694;NULL;"Consorcio Corredores De Bolsa S A";1;NULL;293;NULL;NULL;0
695;945;"Coca Cola Andina";1;NULL;292;NULL;NULL;0
696;NULL;"Empresa Nacional de Electricidad S.A.	";2;NULL;292;NULL;NULL;0
697;NULL;"Euroamerica Corredores De Bolsa S A";1;NULL;293;NULL;NULL;0
698;NULL;"Empresas Copec S.A.	";2;NULL;292;NULL;NULL;0
699;NULL;"Empresas Gasco S.A";2;NULL;292;NULL;NULL;0
700;NULL;"Empresas SB	";3;NULL;292;NULL;NULL;0
701;NULL;"M B I Corredores De Bolsa S A";1;NULL;293;NULL;NULL;0
702;NULL;"Empresas Tattersall S.A.	";2;NULL;292;NULL;NULL;0
703;NULL;"Enaex S.A.	";3;NULL;292;NULL;NULL;0
704;NULL;"Bancoestado Corredores De Seguros S A";1;NULL;293;NULL;NULL;0
705;NULL;"Valores Security S A Corredores De Bolsa";1;NULL;293;NULL;NULL;0
706;NULL;"Envases del Pacifico S.A.	";2;NULL;292;NULL;NULL;0
707;NULL;"Feltrex S.A.	";2;NULL;292;NULL;NULL;0
708;NULL;"Bice Vida Compania De Seguros S A";1;NULL;293;NULL;NULL;0
709;NULL;"Mutual De Seguros De Chile";1;NULL;293;NULL;NULL;0
710;NULL;"BTG Pactual Chile";1;NULL;293;NULL;NULL;0
711;NULL;"Laboratorio Ballerina Ltda.	";2;NULL;292;NULL;NULL;0
712;NULL;"Renta Nacional Cia De Seguros Generales S A";1;NULL;293;NULL;NULL;0
713;NULL;"Latam Airlines Group S.A.	";2;NULL;292;NULL;NULL;0
714;NULL;"Renta Nacional Cia De Seguros De Vida S A ";1;NULL;293;NULL;NULL;0
715;NULL;"Melón S.A.	";2;NULL;292;NULL;NULL;0
716;NULL;"Mapfre Compania De Seguros Generales De Chile S A";1;NULL;293;NULL;NULL;0
717;NULL;"Compania De Seguros Confuturo S.A.";1;NULL;293;NULL;NULL;0
718;NULL;"Bci Seguros Vida S A";1;NULL;293;NULL;NULL;0
719;NULL;"Cia De Seguros Generales Consorcio Nacional De Seguros S A";1;NULL;293;NULL;NULL;0
720;NULL;"Ohio National Seguros De Vida S A";1;NULL;293;NULL;NULL;0
721;697;"Zurich Santander Seguros De Vida Chile S.A";1;NULL;293;3;1;0
722;NULL;"Bnp Paribas Cardif Seguros De Vida S.A.";1;NULL;293;NULL;NULL;0
723;NULL;"Molibdenos y Metales S.A.	";2;NULL;292;NULL;NULL;0
724;NULL;"Scotia Seguros De Vida S.A.";1;NULL;293;NULL;NULL;0
725;NULL;"Soprole S.A.	";2;NULL;292;NULL;NULL;0
726;NULL;"Tresmontes Lucchetti";2;NULL;292;NULL;NULL;0
727;NULL;"Compania De Seguros De Vida Camara S.A.";2;NULL;293;NULL;NULL;0
728;NULL;"Liberty Compania De Seguros Generales S A";1;NULL;293;NULL;NULL;0
729;NULL;"Hdi Seguros S.A.";1;NULL;293;NULL;NULL;0
730;NULL;"Seguros Vida Security Prevision S A •";1;NULL;293;NULL;NULL;0
731;NULL;"Compania De Seguros Corpseguros S. A. ";1;NULL;293;NULL;NULL;0
733;NULL;"Penta Vida Compania De Seguros Vida S A";1;NULL;293;NULL;NULL;0
734;NULL;"Bnp Paribas Cardif Seguros Generales S.A. ";1;NULL;293;NULL;NULL;0
735;NULL;"Chilena Consolidada Seguros Generales S.A. ";1;NULL;293;NULL;NULL;0
736;NULL;"Larrain Vial Sa Corredora De Bolsa ";1;NULL;293;NULL;NULL;0
737;768;"Sky Airline S A";1;NULL;293;NULL;NULL;0
738;NULL;"Administradora De Fondos De Pensiones Cuprum S.A.";1;NULL;293;NULL;NULL;0
739;NULL;"Administradora De Fondos De Pensiones Habitat S A";1;NULL;293;NULL;NULL;0
740;NULL;"AFP Planvital";1;NULL;293;NULL;NULL;0
741;835;"Lumina Copper Chile";1;NULL;292;1;12;0
742;835;Codelco;1;NULL;292;3;5;0
743;NULL;"AFP Modelo";1;NULL;293;NULL;NULL;0
744;878;"Banco Consorcio ";1;NULL;287;NULL;NULL;0
745;NULL;"Metro de Santiago";2;NULL;292;NULL;NULL;0
746;886;"Cia.de Leasing Tattersal S.A.";2;NULL;287;NULL;NULL;0
748;NULL;Escondida;2;NULL;292;NULL;NULL;0
749;NULL;"AFP Provida";1;NULL;293;NULL;NULL;0
751;935;"	L´ORÉAL";2;NULL;292;NULL;NULL;0
752;897;"Socofin S.A.";1;NULL;287;3;3;0
753;NULL;QUIÑENCO;3;NULL;292;NULL;NULL;0
754;NULL;"Vida Tres S A";2;NULL;293;NULL;NULL;0
755;898;"Sura Asset Managament Chile S.A.";1;NULL;287;NULL;NULL;0
756;892;"Global Soluciones Financieras S.A.";1;NULL;287;NULL;NULL;0
757;NULL;STARBUCKS;3;NULL;292;NULL;NULL;0
758;NULL;"	NISSAN";3;NULL;292;NULL;NULL;0
759;NULL;"	DIAGEO";3;NULL;292;NULL;NULL;0
760;NULL;"Clinica Alemana";3;NULL;293;NULL;NULL;0
761;NULL;"	KIMBERLY CLARK";2;NULL;292;NULL;NULL;0
762;NULL;"Clinica Las Condes";3;NULL;293;NULL;NULL;0
763;NULL;"LABORATORIO CHILE";2;NULL;292;NULL;NULL;0
764;NULL;Codelco;1;NULL;293;NULL;NULL;0
765;NULL;"	PFIZER";2;NULL;292;NULL;NULL;0
766;NULL;"	VIÑA SANTA RITA";2;NULL;292;NULL;NULL;0
767;NULL;NESTLE;2;NULL;293;NULL;NULL;0
768;NULL;"	PARQUE ARAUCO";3;NULL;292;NULL;NULL;0
769;NULL;ENAMI;2;NULL;292;NULL;NULL;0
770;NULL;"TRESMONTES LUCCHETTI";2;NULL;293;NULL;NULL;0
771;NULL;WOM;2;NULL;292;NULL;NULL;0
772;938;"	SKY AIRLINE";2;NULL;292;NULL;NULL;0
773;NULL;"	IANSA";2;NULL;292;NULL;NULL;0
774;NULL;"	CRYSTAL LAGOONS";2;NULL;292;NULL;NULL;0
775;NULL;"	VIÑA EMILIANA";3;NULL;292;NULL;NULL;0
776;NULL;"	LEVER CHILE";1;NULL;292;NULL;NULL;0
777;NULL;Salcobrand;3;NULL;293;NULL;NULL;0
778;NULL;"Metro de Santiago";2;NULL;293;NULL;NULL;0
779;NULL;"Caja Los Andes";2;NULL;293;NULL;NULL;0
780;NULL;"OWENS CORNING";1;NULL;292;NULL;NULL;0
781;889;EMGRISA;2;NULL;206;3;4;0
783;NULL;"HK Human Capital";0;NULL;288;NULL;NULL;0
784;NULL;BAYER;1;NULL;294;NULL;NULL;0
785;NULL;PFIZER;2;NULL;294;NULL;NULL;0
786;NULL;"LABORATORIO CHILE";2;NULL;294;NULL;NULL;0
787;NULL;"LABORATORIO BAGO";2;NULL;294;NULL;NULL;0
788;NULL;Ingevec;1;NULL;274;NULL;NULL;0
789;NULL;"Moller & Pérez-Cotapos";0;NULL;274;NULL;NULL;0
790;921;"Banco Itau";1;NULL;171;3;9;0
791;NULL;"Banco Security";1;NULL;171;NULL;NULL;0
792;2111;"Banco Bci";1;NULL;171;1;3;0
793;925;Scotiabank;1;NULL;171;3;10;0
794;927;Adexus;2;NULL;292;NULL;NULL;0
795;NULL;"CCAF Los Andes";1;NULL;171;NULL;NULL;0
796;929;"Banco Santander";1;NULL;171;3;11;0
797;905;"CCAF Los Heroes";1;NULL;171;3;8;0
798;2088;"CCAF 18 de Septiembre";1;NULL;171;3;5;0
799;913;Coopeuch;1;NULL;171;3;7;0
800;2113;"AFP Habitat";1;NULL;171;1;4;0
801;930;"AFP Cuprum";1;NULL;171;1;5;0
802;NULL;SCOTIABANK;1;NULL;294;NULL;NULL;0
803;2114;"AFP Provida";1;NULL;171;1;6;0
804;2108;Sura;1;NULL;171;1;7;0
805;2116;Metlife;1;NULL;171;1;8;0
806;598;"Coordinador Eléctrico Nacional";1;NULL;206;3;38;0
808;NULL;"Principal Group";1;NULL;293;NULL;NULL;0
809;950;"Gasco sa";2;NULL;292;NULL;NULL;0
810;956;IMED;1;NULL;292;1;14;0
811;816;Mainsoft;1;NULL;292;2;1;0
812;729;"Agencia de Aduana Moya";2;NULL;292;3;2;0
813;751;"BEE consulting";2;NULL;292;1;7;0
814;771;Sertus;1;NULL;292;1;8;0
815;738;"Boarder Logistics";2;NULL;292;2;2;0
816;772;Maigas;2;NULL;292;1;15;0
817;958;"Odontología Seminario";2;NULL;292;2;5;0
818;959;"Estratos tratamientos Especiales ";2;NULL;292;1;16;0
819;655;"Royal America";2;NULL;292;1;17;0
820;960;ENAP;1;NULL;292;2;6;0
821;663;Hacienda;3;NULL;292;NULL;NULL;0
822;NULL;BUPA;1;NULL;293;NULL;NULL;0
823;711;"CLINICA SANTA MARIA";1;NULL;294;3;14;0
824;752;"CLINICA LAS CONDES";1;NULL;294;3;11;0
825;1010;Virtus;1;NULL;83;NULL;NULL;0
826;NULL;Brenntag;2;NULL;83;NULL;NULL;0
827;2118;Elecmetal;1;NULL;83;2;1;0
828;1004;Quimetal;1;NULL;83;NULL;NULL;0
829;970;"Mathiessen (ex trabajador)";1;NULL;83;3;1;0
830;NULL;Thyssenkrupp;1;NULL;83;NULL;NULL;0
831;NULL;Trafigura;2;NULL;83;NULL;NULL;0
833;971;"Antofagasta Minerals";1;NULL;83;NULL;NULL;0
834;NULL;"BHP ";1;NULL;83;NULL;NULL;0
835;NULL;Enaex;1;NULL;83;NULL;NULL;0
836;1017;"Sigdo Koppers";2;NULL;83;NULL;NULL;0
837;1008;Suatrans;1;NULL;83;NULL;NULL;0
838;996;Scotiabank;2;NULL;83;3;3;0
839;NULL;"Minera Teck";1;NULL;83;NULL;NULL;0
840;NULL;Angloamerican;1;NULL;83;NULL;NULL;0
842;NULL;Metso;1;NULL;83;NULL;NULL;0
843;NULL;Komatsu;1;NULL;83;NULL;NULL;0
844;NULL;Vestas;1;NULL;83;NULL;NULL;0
845;NULL;SQM;2;NULL;83;NULL;NULL;0
846;NULL;Finning;1;NULL;83;NULL;NULL;0
847;NULL;Albemarle;1;NULL;83;NULL;NULL;0
848;NULL;Riotinto;1;NULL;83;NULL;NULL;0
849;NULL;"Boart Longyear";2;NULL;83;NULL;NULL;0
850;985;"Yamana Gold";1;NULL;83;1;1;0
851;NULL;"Lumina Copper";1;NULL;83;NULL;NULL;0
852;NULL;Maersk;1;NULL;83;NULL;NULL;0
853;NULL;Maxam;1;NULL;83;NULL;NULL;0
854;NULL;"Aes Gener";1;NULL;83;NULL;NULL;0
855;NULL;Strabag;2;NULL;83;NULL;NULL;0
856;NULL;Bechtel;2;NULL;83;NULL;NULL;0
857;NULL;Ausenco;1;NULL;83;NULL;NULL;0
858;971;"Minera Antucoya";2;NULL;83;NULL;NULL;0
859;NULL;"Minera Sierra Gorda";1;NULL;83;NULL;NULL;0
860;NULL;"Grupo Eulen";1;NULL;83;NULL;NULL;0
861;NULL;Tyco;1;NULL;83;NULL;NULL;0
862;NULL;Pucobre;1;NULL;83;NULL;NULL;0
863;NULL;Maricunga;1;NULL;83;NULL;NULL;0
864;NULL;"Air Liquide";1;NULL;83;NULL;NULL;0
865;984;Everis;1;NULL;83;NULL;NULL;0
866;NULL;"Dow Quimica";2;NULL;83;NULL;NULL;0
867;NULL;"Lynde gas";1;NULL;83;NULL;NULL;0
868;NULL;Quiborax;1;NULL;83;NULL;NULL;0
869;NULL;Oxiquim;1;NULL;83;NULL;NULL;0
870;NULL;Molycop;2;NULL;83;NULL;NULL;0
871;980;CAP;1;NULL;83;NULL;NULL;0
872;NULL;"Grupo Quiñenco";1;NULL;83;NULL;NULL;0
873;NULL;Amcham;2;NULL;83;NULL;NULL;0
874;NULL;Enex;1;NULL;83;NULL;NULL;0
875;11;sadf;2;NULL;129;2;1;0
876;1024;nexus;2;NULL;287;1;1;0
877;1258;LATAM;1;NULL;129;2;5;0
878;11;3M;2;NULL;129;2;2;0
879;739;"SURLATINA CONSULTORES";2;NULL;294;3;19;0
880;828;"CLINICA MEDS";2;NULL;294;3;26;0
881;659;CCU;2;NULL;294;3;24;0
882;672;INTERNAL;2;NULL;294;3;30;0
883;872;"FINNING SOUTH AMERICA";2;NULL;294;3;12;0
884;703;"SALFA MANTENCIONES";2;NULL;294;3;1;0
885;955;"CLINICA UNIVERSIDAD LOS ANDES";2;NULL;294;3;32;0
886;1027;CESI;1;NULL;206;2;5;0
887;746;GTD;2;NULL;294;3;27;0
888;530;Carey;2;NULL;206;1;18;0
891;1033;Agunsa;1;NULL;206;1;20;0
892;1037;CAP;1;NULL;206;1;21;0
893;1039;"C TALENT";2;NULL;294;3;28;0
895;557;Angamos;1;NULL;206;3;15;0
896;1031;"Inversionistas Inmoviliarios San Antonio";2;NULL;206;3;17;0
897;1041;komatsu;2;NULL;44;NULL;NULL;0
900;528;ICIL;1;NULL;206;2;8;0
902;1044;CIS;2;NULL;206;3;39;0
904;524;"Minsterio Energía";1;NULL;206;3;40;0
905;565;Metro;1;NULL;206;3;41;0
906;552;Uruguay;1;NULL;206;3;43;0
907;1045;Camport;3;NULL;206;NULL;NULL;0
910;1049;"CLOU HR";2;NULL;294;3;29;0
911;763;ALTUM;2;NULL;294;3;21;0
913;871;"CLINICA OFTALMOLOGICA PASTEUR";2;NULL;294;3;23;0
914;597;Pentacrom;2;NULL;206;3;11;0
917;NULL;Redhat;1;NULL;309;NULL;NULL;0
918;NULL;Abastible;1;NULL;312;NULL;NULL;0
919;NULL;Gasco;1;NULL;312;NULL;NULL;0
920;NULL;Metrogas;1;NULL;312;NULL;NULL;0
921;NULL;Gasvalpo;1;NULL;312;NULL;NULL;0
922;NULL;Arauco;1;NULL;312;NULL;NULL;0
923;NULL;CMPC;1;NULL;312;NULL;NULL;0
924;1220;walmart;1;NULL;314;3;3;0
925;NULL;Natura;1;NULL;314;NULL;NULL;0
926;NULL;Latam;1;NULL;314;NULL;NULL;0
927;NULL;"Johnson & Johnson";1;NULL;314;NULL;NULL;0
928;NULL;Apple;1;NULL;314;NULL;NULL;0
